2.055647841	1.8346931886187616
1.1960132890000001	2.131307096984259
0.71013289	1.90639902185912
0.598006645	1.8619986897055671
0.934385382	2.224220493877295
1.607142857	1.8910108263793823
2.167774086	2.774204970586704
2.018272425	2.035842522783935
4.03654485	2.1650073558992493
1.719269103	2.100251715913018
6.129568106000001	3.7322584865850534
7.5124584720000005	5.070352854135104
0.224252492	2.8177425136849372
0.261627907	2.004973627540443
0.560631229	1.8346931886187616
4.335548173	2.131307096984259
1.046511628	1.90639902185912
1.308139535	1.8619986897055671
4.073920266	2.224220493877295
1.420265781	1.8910108263793823
1.420265781	2.774204970586704
1.943521595	2.035842522783935
1.532392027	2.1650073558992493
2.840531561	2.100251715913018
2.61627907	3.7322584865850534
5.8679401989999995	5.070352854135104
4.410299003	2.8177425136849372
0.71013289	2.004973627540443
2.155688623	1.8346931886187616
0.672757475	2.131307096984259
4.372923588	1.90639902185912
3.1769102989999998	1.8619986897055671
4.03654485	2.224220493877295
1.046511628	1.8910108263793823
5.419435216	2.774204970586704
1.420265781	2.035842522783935
1.233388704	2.1650073558992493
1.382890365	2.100251715913018
2.093023256	3.7322584865850534
2.7657807310000004	5.070352854135104
3.887043189	2.8177425136849372
4.67192691	2.004973627540443
5.728191689	3.7802838412748865
2.493448147	3.1677067602245192
3.67278173	3.488777523206689
3.3021340319999997	3.464806852937926
2.459752902	3.7198824586093986
4.144515163	4.193755385958134
3.773867465	4.4312429869275345
4.44777237	4.015061204415755
4.784724822	3.445742879799613
3.4706102580000002	3.3502823466844633
6.671658555	4.846943550157597
2.426057656	3.7802838412748865
2.156495694	3.1677067602245192
2.830400599	3.488777523206689
5.3912392360000005	3.464806852937926
6.671658555	3.7198824586093986
4.548858106	4.193755385958134
2.6956196180000003	4.4312429869275345
3.8749532010000003	4.015061204415755
4.481467615	3.445742879799613
2.96518158	3.3502823466844633
3.268438787	4.846943550157597
3.74017222	3.7802838412748865
3.706476975	3.1677067602245192
3.9423436919999997	3.488777523206689
1.752152752	3.464806852937926
2.931486335	3.7198824586093986
3.74017222	4.193755385958134
5.896667915	4.4312429869275345
3.9423436919999997	4.015061204415755
2.426057656	3.445742879799613
2.594533882	3.3502823466844633
4.919505803	4.846943550157597
3.74017222	4.602066511213975
5.256458255	4.6423626247488565
0.8423811309999999	1.72396250681709
0.20217147100000002	1.5590473693935492
2.7630101089999997	1.538993123840433
0.876076376	1.9018573430165668
2.594533882	3.0764315323613696
3.5716959939999997	2.007173313969407
3.504305504	2.1830049344781175
3.3358292769999998	2.1830049344781175
1.044552602	3.956990343637313
5.357543991	6.049364640818341
2.908036454	5.374791845322917
6.263463132	6.909465911724966
5.99775365	4.602066511213975
5.15537252	4.6423626247488565
0.876076376	1.72396250681709
0.438038188	1.5590473693935492
0.808685885	1.538993123840433
0.438038188	1.9018573430165668
3.67278173	3.0764315323613696
0.438038188	2.007173313969407
4.144515163	2.1830049344781175
1.7184575069999999	2.1830049344781175
5.795582179	3.956990343637313
6.7053538	6.049364640818341
11.18475559	5.374791845322917
8.574979287	6.909465911724966
5.087982029	4.602066511213975
3.841257956	4.6423626247488565
1.4152003	1.72396250681709
2.96518158	1.5590473693935492
1.0108573570000001	1.538993123840433
4.2119056530000005	1.9018573430165668
4.009734182	3.0764315323613696
0.77499064	2.007173313969407
1.0108573570000001	2.1830049344781175
1.044552602	2.1830049344781175
5.22276301	3.956990343637313
6.806439536	6.049364640818341
0.671085336	5.374791845322917
6.785418393	6.909465911724966
3.206296603	4.23977073211062
8.425849213	5.35752945211616
2.5352112680000003	4.537091021835571
3.8773819389999997	4.117451811395121
4.399337200000001	3.6584880742870594
2.758906379	4.620159591014996
3.206296603	4.931148060586128
0.149130075	2.4091038972476597
3.8028169010000004	2.424434700144707
1.714995857	3.980377537611596
2.46064623	3.4920649369595003
2.609776305	4.085410084120519
6.785418393	4.23977073211062
5.21955261	5.35752945211616
4.921292461	4.537091021835571
3.8028169010000004	4.117451811395121
1.416735708	3.6584880742870594
8.50041425	4.620159591014996
8.50041425	4.931148060586128
2.982601491	2.4091038972476597
4.175642088	2.424434700144707
7.903893952000001	3.980377537611596
3.057166529	3.4920649369595003
8.276719137999999	4.085410084120519
1.4913007459999998	4.23977073211062
3.504556752	5.35752945211616
8.425849213	4.537091021835571
4.846727423	4.117451811395121
1.4913007459999998	3.6584880742870594
4.399337200000001	4.620159591014996
4.399337200000001	4.931148060586128
0.671085336	2.4091038972476597
0.671085336	2.424434700144707
2.6843413419999997	3.980377537611596
4.772162386000001	3.4920649369595003
1.4913007459999998	4.085410084120519